day,month,year,humidity,wspd,pressure,dew_point,city,tmin,tmax,tavg
1,12,2021,71,7.4,1017.5,10.0,Lahore,8.7,23.1,16.0
2,12,2021,73,9.7,1017.4,10.9,Lahore,11.5,22.4,16.1
3,12,2021,74,9.2,1017.8,10.3,Lahore,9.5,22.6,15.5
4,12,2021,74,9.2,1016.1,11.5,Lahore,10.9,23.5,16.5
5,12,2021,77,24.3,1016.4,11.6,Lahore,11.7,23.2,16.0
6,12,2021,74,11.0,1017.8,10.4,Lahore,10.9,22.2,15.5
7,12,2021,72,10.2,1018.6,8.9,Lahore,9.2,21.6,14.5
8,12,2021,70,9.2,1017.7,8.7,Lahore,8.5,21.9,14.7
9,12,2021,68,10.0,1020.2,8.3,Lahore,9.9,22.4,14.8
10,12,2021,73,10.6,1020.2,8.5,Lahore,9.1,22.0,13.9
11,12,2021,68,10.2,1018.7,6.6,Lahore,5.9,20.7,13.1
12,12,2021,68,9.0,1019.3,7.1,Lahore,5.7,21.0,13.5
13,12,2021,76,9.1,1018.3,7.7,Lahore,5.9,19.7,12.3
14,12,2021,73,9.5,1017.9,6.7,Lahore,6.4,19.7,12.1
15,12,2021,71,10.5,1018.7,6.1,Lahore,5.7,19.3,11.8
16,12,2021,78,10.3,1019.8,5.6,Lahore,4.8,17.4,9.7
17,12,2021,79,11.9,1021.8,5.6,Lahore,4.8,16.9,9.6
18,12,2021,73,13.6,1021.4,4.5,Lahore,3.7,16.7,9.4
19,12,2021,73,9.3,1020.6,4.3,Lahore,2.4,16.1,9.3
20,12,2021,75,9.7,1018.8,6.0,Lahore,4.5,17.2,10.6
21,12,2021,78,9.1,1018.0,7.1,Lahore,4.7,18.1,11.2
22,12,2021,79,7.8,1015.5,8.1,Lahore,5.4,18.2,11.9
23,12,2021,79,8.7,1014.8,8.4,Lahore,7.7,18.6,12.4
24,12,2021,80,8.0,1014.8,8.5,Lahore,6.1,19.1,12.0
25,12,2021,84,6.6,1016.6,9.2,Lahore,5.6,18.9,12.2
26,12,2021,89,14.3,1018.3,10.0,Lahore,7.7,17.6,11.9
27,12,2021,88,9.1,1020.3,9.5,Lahore,6.4,17.9,11.6
28,12,2021,74,11.0,1019.5,6.7,Lahore,7.3,18.6,11.6
29,12,2021,75,10.8,1019.7,5.5,Lahore,4.3,17.2,10.1
30,12,2021,70,7.2,1023.6,6.3,Lahore,4.8,18.0,11.8
31,12,2021,77,11.2,1023.4,7.0,Lahore,5.4,18.0,11.3
1,1,2022,78,10.1,1022.1,7.1,Lahore,5.3,18.0,11.1
2,1,2022,73,10.8,1021.1,6.2,Lahore,5.8,18.6,11.2
3,1,2022,71,11.2,1019.0,7.3,Lahore,7.7,19.1,12.8
4,1,2022,74,13.5,1018.4,8.2,Lahore,11.4,15.6,13.0
5,1,2022,95,15.3,1015.9,11.7,Lahore,11.1,13.5,12.5
6,1,2022,91,15.3,1016.8,11.3,Lahore,10.2,16.1,12.8
7,1,2022,92,21.8,1015.1,11.7,Lahore,11.4,14.5,13.0
8,1,2022,85,27.2,1015.1,10.4,Lahore,8.3,16.4,12.9
9,1,2022,86,9.4,1016.6,8.6,Lahore,6.7,16.2,11.1
10,1,2022,86,9.7,1018.2,8.0,Lahore,6.2,16.2,10.5
11,1,2022,88,10.0,1018.8,8.4,Lahore,6.3,17.0,10.4
12,1,2022,79,9.4,1017.3,6.9,Lahore,5.5,17.5,10.7
13,1,2022,86,8.4,1017.8,8.2,Lahore,5.6,16.7,10.6
14,1,2022,91,8.3,1019.1,8.1,Lahore,5.8,15.7,9.6
15,1,2022,87,8.0,1020.4,7.2,Lahore,4.5,15.0,9.5
16,1,2022,91,7.4,1020.8,8.1,Lahore,6.4,13.6,9.5
17,1,2022,91,7.0,1021.5,8.4,Lahore,6.5,14.9,9.9
18,1,2022,90,10.0,1019.7,8.1,Lahore,5.7,15.9,9.8
19,1,2022,93,7.6,1016.1,10.6,Lahore,8.6,15.9,11.8
20,1,2022,92,6.3,1012.4,11.1,Lahore,9.4,16.1,12.4
21,1,2022,89,11.0,1011.9,9.1,Lahore,7.5,16.7,11.1
22,1,2022,90,24.1,1007.1,9.7,Lahore,10.2,13.6,11.3
23,1,2022,88,18.3,1009.2,9.8,Lahore,9.2,15.3,11.9
24,1,2022,88,8.8,1014.0,8.9,Lahore,8.0,15.2,11.0
25,1,2022,87,8.9,1015.3,8.2,Lahore,5.5,16.1,10.4
26,1,2022,83,11.6,1016.0,7.3,Lahore,6.7,16.6,10.4
27,1,2022,75,12.6,1017.4,5.9,Lahore,6.2,17.5,10.4
28,1,2022,73,12.3,1017.0,5.7,Lahore,4.8,17.7,10.7
29,1,2022,78,9.2,1017.1,7.8,Lahore,5.0,19.1,11.9
30,1,2022,78,11.9,1012.9,8.7,Lahore,6.8,19.5,12.8
31,1,2022,81,9.3,1011.1,9.1,Lahore,6.7,19.8,12.6
1,2,2022,84,13.2,1012.1,9.6,Lahore,7.3,20.0,12.5
2,2,2022,80,17.5,1010.3,8.4,Lahore,5.8,18.1,12.0
3,2,2022,83,23.9,1009.6,8.3,Lahore,6.9,13.3,11.3
4,2,2022,87,9.0,1011.0,7.1,Lahore,4.8,16.1,9.5
5,2,2022,87,7.2,1014.3,7.7,Lahore,4.9,16.9,10.1
6,2,2022,86,8.7,1016.1,8.9,Lahore,6.4,17.8,11.3
7,2,2022,82,13.0,1015.7,9.7,Lahore,8.3,20.3,13.1
8,2,2022,76,9.1,1014.0,8.8,Lahore,7.5,20.7,13.3
9,2,2022,70,20.9,1015.4,7.9,Lahore,9.3,19.9,13.5
10,2,2022,69,11.3,1018.1,6.8,Lahore,7.1,20.0,12.8
11,2,2022,69,17.9,1016.5,6.7,Lahore,7.4,20.5,12.8
12,2,2022,69,10.9,1014.5,7.3,Lahore,6.7,21.1,13.4
13,2,2022,78,8.8,1013.0,9.5,Lahore,7.5,21.8,13.8
14,2,2022,75,9.4,1013.5,10.1,Lahore,9.6,22.1,15.0
15,2,2022,76,9.0,1013.7,10.1,Lahore,8.8,21.9,14.7
16,2,2022,74,12.2,1012.0,10.2,Lahore,9.2,21.8,15.2
17,2,2022,71,9.4,1011.3,9.3,Lahore,7.9,22.3,14.9
18,2,2022,71,15.8,1013.2,8.9,Lahore,9.3,21.8,14.5
19,2,2022,69,15.3,1014.4,8.7,Lahore,9.5,22.6,15.0
20,2,2022,56,22.9,1008.5,6.0,Lahore,9.3,23.1,15.5
21,2,2022,53,12.9,1007.3,6.2,Lahore,9.8,23.1,16.1
22,2,2022,69,25.5,1007.0,11.3,Lahore,13.2,24.1,17.4
23,2,2022,78,21.6,1013.8,11.1,Lahore,10.6,20.9,15.5
24,2,2022,83,16.4,1016.8,11.4,Lahore,10.1,20.9,14.6
25,2,2022,86,25.5,1016.8,11.4,Lahore,9.6,18.9,13.8
26,2,2022,83,26.7,1018.2,10.8,Lahore,10.0,18.1,13.7
27,2,2022,78,10.7,1020.5,9.3,Lahore,7.9,20.3,13.5
28,2,2022,69,9.9,1017.4,8.4,Lahore,8.2,21.1,14.5
1,3,2022,71,14.0,1017.1,11.5,Lahore,12.2,21.8,17.0
2,3,2022,71,18.7,1016.8,11.5,Lahore,10.6,23.3,17.2
3,3,2022,87,21.7,1017.0,12.7,Lahore,11.5,17.9,14.9
4,3,2022,79,13.2,1018.0,11.8,Lahore,11.0,22.3,16.0
5,3,2022,70,10.7,1014.9,11.3,Lahore,11.4,24.5,17.2
6,3,2022,72,19.2,1012.9,13.3,Lahore,13.7,23.8,18.6
7,3,2022,70,19.2,1015.7,12.8,Lahore,14.4,24.9,18.7
8,3,2022,65,13.9,1015.0,12.4,Lahore,13.5,26.5,19.5
9,3,2022,72,10.1,1014.0,13.3,Lahore,12.4,26.2,18.9
10,3,2022,66,13.2,1013.4,12.9,Lahore,15.1,26.6,19.8
11,3,2022,68,12.9,1013.3,12.8,Lahore,13.0,28.0,19.6
12,3,2022,63,10.8,1011.3,13.6,Lahore,13.4,29.7,21.6
13,3,2022,67,9.8,1010.7,15.8,Lahore,15.5,30.5,23.0
14,3,2022,73,9.5,1010.0,17.6,Lahore,16.1,31.9,23.3
15,3,2022,73,11.3,1008.1,18.7,Lahore,17.5,32.4,24.6
16,3,2022,56,19.2,1005.5,15.5,Lahore,18.7,34.7,26.1
17,3,2022,58,11.5,1005.5,16.5,Lahore,18.7,34.6,25.8
18,3,2022,73,17.8,1006.6,20.4,Lahore,20.8,33.0,26.1
19,3,2022,74,19.6,1005.0,20.7,Lahore,20.5,33.5,26.3
20,3,2022,73,37.6,1004.2,18.7,Lahore,19.9,33.3,24.5
21,3,2022,66,10.5,1007.4,16.4,Lahore,17.3,33.1,24.2
22,3,2022,54,17.9,1007.2,13.8,Lahore,17.6,33.1,24.6
23,3,2022,58,13.6,1006.1,15.0,Lahore,16.3,32.4,24.2
24,3,2022,49,16.8,1005.7,12.6,Lahore,18.8,32.4,24.6
25,3,2022,47,13.3,1007.3,11.1,Lahore,16.3,32.3,23.8
26,3,2022,45,17.7,1008.4,10.9,Lahore,16.8,33.5,24.2
27,3,2022,52,11.5,1007.6,13.3,Lahore,16.5,34.1,24.5
28,3,2022,53,16.1,1006.5,15.1,Lahore,18.9,33.8,26.1
29,3,2022,60,10.1,1005.2,16.0,Lahore,17.5,35.3,25.5
30,3,2022,53,12.5,1005.1,14.7,Lahore,17.5,34.8,26.0
31,3,2022,49,12.7,1007.4,12.9,Lahore,19.5,34.7,25.9
1,4,2022,28,12.6,1006.5,5.9,Lahore,17.7,35.2,26.2
2,4,2022,40,16.5,1006.6,9.9,Lahore,15.9,35.5,25.9
3,4,2022,41,13.7,1006.9,11.2,Lahore,19.0,35.4,26.2
4,4,2022,41,12.2,1007.4,9.9,Lahore,17.6,36.0,26.8
5,4,2022,32,11.7,1009.9,8.0,Lahore,18.4,36.4,27.4
6,4,2022,31,13.7,1009.6,7.9,Lahore,19.0,37.5,28.1
7,4,2022,27,12.4,1008.7,7.1,Lahore,18.1,38.7,29.6
8,4,2022,29,11.3,1006.0,8.2,Lahore,19.5,39.1,29.2
9,4,2022,41,13.3,1004.6,12.5,Lahore,19.5,39.1,28.7
10,4,2022,36,13.0,1004.0,10.9,Lahore,20.1,39.5,29.5
11,4,2022,29,13.8,1002.3,9.5,Lahore,21.1,40.8,31.1
12,4,2022,28,13.7,1001.3,9.0,Lahore,25.2,38.9,30.9
13,4,2022,26,20.0,1002.0,5.8,Lahore,19.5,38.3,29.9
14,4,2022,34,21.1,1002.5,9.6,Lahore,20.9,36.2,28.0
15,4,2022,33,21.9,1003.0,8.6,Lahore,20.0,35.2,28.0
16,4,2022,30,15.1,1002.4,7.8,Lahore,20.1,37.1,29.0
17,4,2022,32,12.6,1003.2,8.9,Lahore,20.0,38.0,29.2
18,4,2022,33,17.5,1004.8,10.6,Lahore,21.7,39.3,30.5
19,4,2022,27,16.6,1006.6,9.1,Lahore,23.2,39.5,31.4
20,4,2022,28,16.3,1005.5,8.9,Lahore,23.8,38.5,30.5
21,4,2022,29,29.5,1005.6,8.7,Lahore,23.0,38.1,29.6
22,4,2022,35,14.9,1008.4,9.9,Lahore,20.0,34.8,28.0
23,4,2022,29,15.3,1008.2,8.5,Lahore,22.3,36.1,29.1
24,4,2022,31,16.9,1006.0,8.9,Lahore,20.8,37.4,29.0
25,4,2022,28,27.4,1004.0,8.4,Lahore,21.8,37.4,29.9
26,4,2022,27,14.7,1004.9,7.4,Lahore,21.6,38.9,30.4
27,4,2022,26,13.4,1003.8,8.5,Lahore,21.8,40.2,31.5
28,4,2022,25,12.6,1003.0,8.3,Lahore,22.6,42.5,32.6
29,4,2022,22,18.2,1003.4,7.6,Lahore,25.0,42.3,33.8
30,4,2022,25,15.1,999.9,8.8,Lahore,24.6,41.6,33.4
1,5,2022,26,20.9,999.0,9.7,Lahore,24.4,41.5,32.9
2,5,2022,31,29.8,999.1,12.5,Lahore,26.1,41.4,33.2
3,5,2022,32,15.5,1001.4,13.3,Lahore,27.4,40.5,33.1
4,5,2022,42,21.6,1005.0,14.6,Lahore,25.3,34.4,29.0
5,5,2022,39,16.9,1005.7,13.3,Lahore,23.1,37.0,30.1
6,5,2022,31,14.5,1004.9,10.7,Lahore,22.9,38.1,30.8
7,5,2022,33,14.4,1004.5,11.6,Lahore,23.3,38.8,31.3
8,5,2022,30,15.3,1001.7,11.7,Lahore,24.5,40.6,32.8
9,5,2022,32,20.6,1001.5,13.7,Lahore,26.9,40.8,33.0
10,5,2022,38,22.6,1002.0,16.0,Lahore,27.3,40.3,33.0
11,5,2022,35,16.4,1000.1,14.4,Lahore,25.5,42.0,33.9
12,5,2022,33,14.9,998.2,14.0,Lahore,26.8,43.0,34.8
13,5,2022,28,17.9,996.5,11.0,Lahore,26.2,43.6,35.0
14,5,2022,20,18.3,996.0,5.9,Lahore,24.6,44.7,34.7
15,5,2022,16,21.2,996.3,4.2,Lahore,25.8,45.5,35.7
16,5,2022,18,30.7,997.4,6.9,Lahore,27.6,42.6,34.9
17,5,2022,25,16.6,998.6,10.3,Lahore,27.1,41.1,34.2
18,5,2022,24,14.0,1000.8,9.7,Lahore,26.0,41.1,34.0
19,5,2022,24,10.9,999.6,9.8,Lahore,26.7,43.5,35.0
20,5,2022,22,23.5,996.2,8.2,Lahore,27.2,43.6,35.1
21,5,2022,23,12.6,994.7,8.5,Lahore,25.7,41.3,34.0
22,5,2022,22,19.4,993.0,7.4,Lahore,25.5,41.3,33.7
23,5,2022,41,35.5,996.2,13.4,Lahore,20.5,33.9,28.6
24,5,2022,58,31.0,1004.7,16.0,Lahore,18.8,31.6,25.7
25,5,2022,45,8.9,1005.2,14.4,Lahore,21.2,35.8,28.8
26,5,2022,37,10.1,1001.3,14.4,Lahore,24.1,38.9,31.8
27,5,2022,34,18.0,997.9,14.8,Lahore,26.3,41.5,34.1
28,5,2022,39,15.7,996.4,17.6,Lahore,28.3,41.0,34.1
29,5,2022,37,31.5,996.8,15.8,Lahore,26.7,40.4,34.4
30,5,2022,38,22.1,998.4,16.1,Lahore,26.6,38.1,32.5
31,5,2022,32,13.1,999.1,12.2,Lahore,25.4,39.8,33.0
1,6,2022,27,10.8,999.3,9.9,Lahore,25.1,40.8,33.3
2,6,2022,23,15.8,999.1,7.4,Lahore,25.2,42.2,33.6
3,6,2022,19,15.6,998.0,6.1,Lahore,26.0,42.9,35.0
4,6,2022,16,15.6,997.9,3.7,Lahore,26.3,43.5,35.2
5,6,2022,14,9.8,997.7,2.4,Lahore,26.6,44.4,36.3
6,6,2022,14,13.8,997.0,3.3,Lahore,27.4,45.3,36.9
7,6,2022,14,11.1,996.5,4.0,Lahore,28.7,45.4,37.4
8,6,2022,15,17.5,996.0,5.0,Lahore,29.3,44.3,37.2
9,6,2022,14,15.9,994.9,4.8,Lahore,29.3,45.1,37.6
10,6,2022,18,28.9,996.1,8.1,Lahore,29.9,43.5,36.5
11,6,2022,23,30.6,996.7,11.3,Lahore,30.2,42.4,36.4
12,6,2022,23,17.7,997.8,11.7,Lahore,29.2,43.3,36.7
13,6,2022,23,23.2,999.9,11.7,Lahore,30.0,43.3,37.0
14,6,2022,22,16.2,998.6,11.5,Lahore,31.0,44.8,38.0
15,6,2022,24,17.9,996.5,13.0,Lahore,31.8,44.7,38.4
16,6,2022,32,18.6,997.4,15.9,Lahore,30.6,40.0,35.3
17,6,2022,60,18.7,999.0,21.4,Lahore,27.5,34.8,30.3
18,6,2022,77,23.5,1001.1,21.8,Lahore,22.8,31.2,26.4
19,6,2022,74,11.1,1000.7,21.4,Lahore,21.9,32.2,26.8
20,6,2022,62,14.3,998.5,19.8,Lahore,23.9,33.4,28.4
21,6,2022,82,18.5,998.1,21.0,Lahore,22.2,27.3,24.4
22,6,2022,73,14.4,1003.8,20.9,Lahore,20.8,32.1,26.6
23,6,2022,57,14.7,1004.6,18.2,Lahore,22.8,34.6,28.4
24,6,2022,53,10.8,1000.9,18.5,Lahore,24.0,36.6,29.9
25,6,2022,48,9.1,998.2,17.7,Lahore,24.1,37.6,31.0
26,6,2022,48,10.0,999.4,19.7,Lahore,26.4,38.5,32.6
27,6,2022,55,10.0,1000.2,23.1,Lahore,28.5,38.5,33.7
28,6,2022,52,13.4,996.7,22.8,Lahore,29.5,40.5,35.0
29,6,2022,53,24.0,993.2,23.7,Lahore,30.4,41.2,35.3
30,6,2022,71,26.3,995.8,25.0,Lahore,26.8,37.5,31.0
1,7,2022,79,19.7,999.2,23.7,Lahore,24.9,31.2,27.8
2,7,2022,69,10.7,997.1,24.3,Lahore,26.8,35.0,30.7
3,7,2022,74,20.4,998.3,25.2,Lahore,26.7,34.2,30.6
4,7,2022,67,8.8,997.6,25.1,Lahore,28.0,36.3,32.4
5,7,2022,68,14.3,997.4,25.6,Lahore,27.5,37.2,32.7
6,7,2022,76,27.2,1000.7,26.1,Lahore,28.2,36.0,31.0
7,7,2022,72,9.5,1002.7,26.0,Lahore,28.0,35.9,31.9
8,7,2022,73,18.5,999.7,25.7,Lahore,26.2,35.3,31.3
9,7,2022,76,16.3,997.2,25.8,Lahore,27.1,37.4,30.9
10,7,2022,77,12.9,999.8,24.4,Lahore,25.1,32.8,29.2
11,7,2022,73,7.2,1000.2,25.1,Lahore,26.8,34.9,30.7
12,7,2022,69,11.7,998.9,25.2,Lahore,28.4,37.1,31.9
13,7,2022,76,20.3,997.3,25.4,Lahore,26.2,34.8,30.3
14,7,2022,84,12.0,998.4,25.4,Lahore,26.3,30.6,28.4
15,7,2022,83,19.2,1001.5,24.2,Lahore,26.0,30.6,27.3
16,7,2022,67,11.5,1000.7,23.4,Lahore,25.6,36.1,30.6
17,7,2022,82,20.8,1003.2,24.9,Lahore,25.5,32.7,28.4
18,7,2022,71,5.8,1001.2,24.5,Lahore,25.7,35.5,30.8
19,7,2022,68,7.1,998.8,25.3,Lahore,28.1,36.6,32.3
20,7,2022,77,12.9,997.9,25.6,Lahore,25.8,33.3,30.2
21,7,2022,89,19.3,1000.8,24.9,Lahore,24.9,30.0,26.8
22,7,2022,83,15.7,1002.7,25.0,Lahore,24.9,32.8,28.4
23,7,2022,82,16.3,1002.5,25.2,Lahore,25.9,32.0,28.7
24,7,2022,78,16.1,1002.1,25.1,Lahore,26.8,33.4,29.5
25,7,2022,82,15.3,1004.1,25.3,Lahore,25.5,33.0,28.8
26,7,2022,75,13.0,1004.9,24.6,Lahore,26.5,33.1,29.7
27,7,2022,82,14.6,1004.4,25.1,Lahore,26.2,32.4,28.5
28,7,2022,87,17.6,1004.7,25.1,Lahore,25.3,31.6,27.5
29,7,2022,88,12.4,1003.6,24.9,Lahore,24.7,30.6,27.2
30,7,2022,86,12.0,1001.6,25.0,Lahore,25.3,31.7,27.6
31,7,2022,86,10.2,999.2,24.7,Lahore,24.9,30.7,27.4
1,8,2022,84,11.2,1000.3,24.2,Lahore,24.4,30.8,27.3
2,8,2022,80,7.0,999.6,25.3,Lahore,25.1,33.6,29.5
3,8,2022,80,10.0,1000.8,25.7,Lahore,26.2,34.1,29.8
4,8,2022,82,20.0,1001.8,25.9,Lahore,24.6,33.6,29.3
5,8,2022,85,13.4,1001.3,25.2,Lahore,24.5,31.7,28.0
6,8,2022,83,8.6,999.1,25.3,Lahore,25.3,32.6,28.7
7,8,2022,85,17.8,998.6,25.7,Lahore,26.2,32.9,28.7
8,8,2022,79,9.5,999.2,25.3,Lahore,25.5,33.9,29.6
9,8,2022,74,9.5,999.1,25.5,Lahore,27.5,34.5,30.9
10,8,2022,73,8.4,997.0,25.6,Lahore,27.4,35.9,31.5
11,8,2022,81,21.3,1000.4,24.4,Lahore,25.3,29.9,28.0
12,8,2022,67,12.9,999.9,22.3,Lahore,26.0,34.5,29.4
13,8,2022,72,9.2,998.9,24.3,Lahore,25.7,35.2,30.2
14,8,2022,77,16.1,1000.6,25.8,Lahore,27.2,33.9,30.3
15,8,2022,88,20.0,1003.9,24.9,Lahore,25.6,31.0,27.1
16,8,2022,78,9.3,1002.4,24.3,Lahore,25.0,33.0,28.7
17,8,2022,74,21.6,1002.0,24.2,Lahore,27.3,32.2,29.3
18,8,2022,76,11.4,1001.1,24.8,Lahore,26.3,33.1,29.6
19,8,2022,72,15.5,1000.8,24.2,Lahore,27.0,33.5,29.9
20,8,2022,71,12.8,1002.0,23.3,Lahore,26.6,33.6,29.4
21,8,2022,76,9.2,1001.3,24.4,Lahore,25.1,34.3,29.3
22,8,2022,70,9.0,999.1,24.0,Lahore,26.3,35.1,30.6
23,8,2022,69,10.9,1000.8,24.6,Lahore,26.8,34.7,31.1
24,8,2022,73,24.8,1004.2,24.3,Lahore,27.4,34.0,29.8
25,8,2022,74,13.8,1003.9,23.9,Lahore,26.2,33.0,29.3
26,8,2022,71,10.8,1003.5,23.5,Lahore,26.0,33.8,29.6
27,8,2022,73,12.9,1002.4,24.0,Lahore,26.7,33.8,29.6
28,8,2022,72,12.2,1002.3,23.7,Lahore,26.3,34.5,29.5
29,8,2022,82,17.6,1006.1,24.5,Lahore,25.1,32.6,27.9
30,8,2022,76,21.9,1007.3,24.1,Lahore,23.9,33.9,29.0
31,8,2022,65,11.0,1004.0,23.0,Lahore,25.6,36.7,31.0
1,9,2022,59,10.1,1003.6,21.7,Lahore,25.9,37.0,31.4
2,9,2022,61,12.7,1005.1,22.5,Lahore,27.2,37.5,31.7
3,9,2022,61,10.5,1002.3,22.3,Lahore,26.4,36.9,31.4
4,9,2022,62,15.4,1000.9,22.4,Lahore,26.6,35.6,30.7
5,9,2022,74,22.0,1003.6,23.0,Lahore,25.5,35.5,28.4
6,9,2022,77,10.0,1005.5,23.7,Lahore,24.8,33.3,28.6
7,9,2022,67,6.8,1006.8,22.5,Lahore,25.5,34.8,29.8
8,9,2022,64,7.2,1007.4,22.5,Lahore,25.6,35.5,30.6
9,9,2022,66,12.4,1007.1,23.2,Lahore,27.0,35.6,30.5
10,9,2022,71,17.3,1006.0,24.0,Lahore,25.2,35.2,30.2
11,9,2022,73,18.9,1004.4,23.6,Lahore,26.1,34.4,29.3
12,9,2022,70,11.7,1003.3,22.7,Lahore,24.3,34.4,29.4
13,9,2022,65,10.9,1003.4,22.3,Lahore,25.3,35.5,30.2
14,9,2022,65,10.0,1003.8,22.4,Lahore,25.4,35.5,30.1
15,9,2022,66,10.0,1002.2,22.8,Lahore,25.9,34.9,30.0
16,9,2022,73,17.9,999.5,23.1,Lahore,22.7,33.3,28.6
17,9,2022,69,17.9,1000.9,22.5,Lahore,25.1,34.2,29.1
18,9,2022,65,9.7,1004.4,21.9,Lahore,25.3,35.8,29.9
19,9,2022,60,9.4,1004.7,20.9,Lahore,25.4,36.4,30.3
20,9,2022,64,12.5,1004.7,21.4,Lahore,24.9,35.4,29.6
21,9,2022,72,11.2,1005.3,22.7,Lahore,25.1,31.9,28.4
22,9,2022,73,11.5,1004.9,22.7,Lahore,24.2,33.7,28.5
23,9,2022,75,16.1,1004.4,22.7,Lahore,23.8,33.7,27.9
24,9,2022,90,11.9,1003.8,22.5,Lahore,23.2,25.6,24.3
25,9,2022,78,13.7,1003.8,21.5,Lahore,23.1,30.2,25.9
26,9,2022,77,6.6,1008.5,21.7,Lahore,21.8,31.5,26.2
27,9,2022,76,6.9,1006.7,22.0,Lahore,22.5,31.6,26.8
28,9,2022,73,8.8,1005.7,21.3,Lahore,22.8,31.8,27.0
29,9,2022,70,7.8,1005.5,21.0,Lahore,22.3,33.4,27.5
30,9,2022,66,9.4,1005.6,20.5,Lahore,23.2,34.1,28.1
1,10,2022,63,10.5,1004.5,19.5,Lahore,22.9,34.2,28.1
2,10,2022,63,10.2,1005.4,19.9,Lahore,22.6,34.4,28.1
3,10,2022,53,12.3,1006.3,17.4,Lahore,21.6,35.4,28.6
4,10,2022,51,10.9,1008.0,16.6,Lahore,23.2,35.9,28.7
5,10,2022,52,10.0,1006.9,15.9,Lahore,22.0,35.8,27.8
6,10,2022,59,12.2,1007.5,17.2,Lahore,20.1,33.4,26.5
7,10,2022,66,10.6,1009.2,19.3,Lahore,22.0,33.2,26.7
8,10,2022,70,14.0,1010.2,19.7,Lahore,21.9,32.4,26.4
9,10,2022,73,10.8,1009.8,20.2,Lahore,21.2,31.8,25.9
10,10,2022,79,16.4,1011.4,20.3,Lahore,21.1,28.2,24.2
11,10,2022,82,22.4,1010.4,19.8,Lahore,19.9,29.0,23.3
12,10,2022,74,8.1,1011.5,17.7,Lahore,17.8,29.8,23.3
13,10,2022,62,9.7,1012.1,15.9,Lahore,18.8,31.2,24.4
14,10,2022,60,11.9,1011.8,15.5,Lahore,19.3,31.5,24.5
15,10,2022,59,9.6,1010.6,14.9,Lahore,18.4,32.1,24.4
16,10,2022,61,11.7,1012.9,15.0,Lahore,17.6,31.9,23.8
17,10,2022,56,10.8,1012.8,14.2,Lahore,18.1,32.1,24.1
18,10,2022,56,17.8,1010.9,14.2,Lahore,17.0,31.4,24.1
19,10,2022,56,13.9,1010.8,13.8,Lahore,17.5,31.3,23.8
20,10,2022,55,30.2,1012.5,12.8,Lahore,19.1,28.5,22.5
21,10,2022,54,14.9,1016.0,12.2,Lahore,17.1,29.2,22.2
22,10,2022,51,8.9,1017.0,11.0,Lahore,15.8,29.8,22.6
23,10,2022,55,7.9,1015.9,11.9,Lahore,15.2,29.7,22.4
24,10,2022,56,8.8,1011.6,12.0,Lahore,15.0,29.9,22.2
25,10,2022,58,10.7,1008.9,12.8,Lahore,15.2,30.5,22.3
26,10,2022,61,10.9,1012.3,14.1,Lahore,16.7,30.3,22.7
27,10,2022,62,9.8,1012.6,14.0,Lahore,15.6,30.5,22.5
28,10,2022,61,9.9,1012.8,14.3,Lahore,15.6,30.4,23.0
29,10,2022,60,9.4,1013.3,14.1,Lahore,16.2,30.4,22.9
30,10,2022,67,8.4,1013.9,15.1,Lahore,16.0,30.1,22.1
31,10,2022,66,12.0,1013.2,15.4,Lahore,17.1,30.0,22.8
1,11,2022,64,28.8,1013.7,15.4,Lahore,17.9,28.4,22.8
2,11,2022,57,11.2,1013.3,12.8,Lahore,17.7,30.0,22.4
3,11,2022,62,9.4,1011.6,14.3,Lahore,16.7,29.5,22.3
4,11,2022,73,10.1,1012.9,16.7,Lahore,16.6,29.6,22.3
5,11,2022,77,27.6,1014.6,16.8,Lahore,18.1,28.1,21.3
6,11,2022,70,29.0,1015.6,15.0,Lahore,16.7,27.2,21.0
7,11,2022,77,18.6,1015.4,15.3,Lahore,16.5,24.2,19.6
8,11,2022,78,16.0,1015.7,15.4,Lahore,15.6,26.1,19.5
9,11,2022,83,21.2,1016.1,15.2,Lahore,15.0,22.6,18.3
10,11,2022,64,25.1,1018.0,11.7,Lahore,14.4,25.5,19.2
11,11,2022,64,10.0,1017.8,11.4,Lahore,14.3,25.1,18.7
12,11,2022,68,10.1,1016.8,11.7,Lahore,12.4,25.6,18.3
13,11,2022,66,10.5,1014.8,11.3,Lahore,12.8,25.1,18.4
14,11,2022,70,26.8,1015.9,12.2,Lahore,15.0,23.0,18.1
15,11,2022,73,11.8,1016.7,12.1,Lahore,13.2,23.6,17.4
16,11,2022,74,9.1,1015.1,11.8,Lahore,12.8,23.0,16.9
17,11,2022,70,14.2,1014.9,10.3,Lahore,12.6,24.0,16.6
18,11,2022,69,10.2,1015.6,9.5,Lahore,10.3,23.3,15.6
19,11,2022,74,10.0,1017.0,11.1,Lahore,9.9,23.1,16.3
20,11,2022,63,13.0,1015.9,8.8,Lahore,11.5,23.5,16.5
21,11,2022,70,10.5,1014.4,9.8,Lahore,9.5,23.2,15.7
22,11,2022,68,10.9,1014.0,9.0,Lahore,9.0,24.0,15.6
23,11,2022,64,11.2,1014.4,7.7,Lahore,8.3,24.0,15.4
24,11,2022,71,9.8,1013.7,9.7,Lahore,9.1,24.3,15.7
